NUM BEN,BENEFICIARIO,RFC,FACT-NUE-FO,CONTRATO,CONCEPTO,TIPO,# OP,FECHA,IMPORTE,SHEET,MES,FACT,NUM OP,FDO-#OP
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16830-158008-242,OT. 20206020,"MANTENIMIENTO DE 10,000 KM PATRIMONIO 83314 2019 CHARGER POLICE RWD",TR,,2021-11-16,4673.64,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16831-158008-241,OT. 20206022,"MANTENIMIENTO DE 10,000 KM PATRIMONIO 83383 2020 CHARGER POLICE RWD",TR,,2021-11-16,4673.64,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16832-158008-238,OT. 20206019,"MANTENIMIENTO DE 10,000 KM PATRIMONIO 83352 2020 CHARGER POLICE RWD",TR,,2021-11-16,4673.64,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16833-158008-672,OT. 20206036,"MANTENIMIENTO 10,000 KM PATRIMONIO 83513 2019 RAM 4000",TR,,2021-11-16,5110.96,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16834-158008-276,OT. 20205990,"MANTENIMIENTO DE 20,000 KM PATRIMONIO 83375 2020 CHARGER POLICE RWD",TR,,2021-11-16,4673.64,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16835-158008-399,OT. 20205991,"MANTENIMIENTO DE 20,000 KM PATRIMONIO 83362 2020 CHARGER POLICE RWD",TR,,2021-11-16,4673.64,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16836-158008-398,OT. 20205987,"MANTENIMIENTO DE 15,000 KM PATRIMONIO 83370 2020 CHARGER POLICE RWD",TR,,2021-11-16,2423.24,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16837-158008-332,OT. 20205986,"MANTENIMIENTO DE 15,000 KM PATRIMONIO 83369 2019 CHARGER POLICE RWD",TR,,2021-11-16,2423.24,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16838-158008-331,OT. 20205985,"MANTENIMIENTO DE 15,000 KM PATRIMONIO 83340 2020 CHARGER POLICE RWD",TR,,2021-11-16,2423.24,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16839-158008-366,OT. 20205984,"MANTENIMIENTO DE 15,000 KM PATRIMONIO 83381 2020 CHARGER POLICE RWD",TR,,2021-11-16,2423.24,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16853-158008-382,OT. 20205982,"MANTENIMIENTO DE 10,000 KM PATRIMONIO 83378 2020 CHARGER POLICE RWD",TR,,2021-11-16,4673.64,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16854-158008-381,OT. 20205983,"MANTENIMIENTO DE 5,000 KM PATRIMONIO 83315 2019 CHARGER POLICE RWD",TR,,2021-11-16,2423.24,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16855-158008-428,OT. 20205607,REPARACION DE FUGA EN RETEN DE FLECHA TRASERA IZQ INTERNO. PATRIMONIO 82357 2017 RAM 4000,TR,,2021-11-16,8746.4,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16858-158008-333,OT. 20205857,"MANTENIMIENTO DE 15,000 KMS. PATRIMONIO 83376 2020 CHARGER POLICE RWD",TR,,2021-11-16,2423.24,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16859-158008-380,OT. 20205810,"MANTENIMIENTO DE 20,000 KMS. PATRIMONIO 83379 2020 CHARGER POLICE RWD",TR,,2021-11-16,4673.64,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16866-158008-379,OT. 20205762,"MANTENIMIENTO DE 15,000 KMS. PATRIMONIO 83317 2019 CHARGER POLICE RWD",TR,,2021-11-16,2423.24,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16867-158008-377,OT. 20205759,"MANTENIMIENTO DE 10,000 KMS. PATRIMONIO 83350 2020 CHARGER POLICE RWD",TR,,2021-11-16,4673.64,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16868-158008-376,OT. 20205760,"MANTENIMIENTO DE 10,000 KMS. PATRIMONIO 83357 2020 CHARGER POLICE RWD",TR,,2021-11-16,4673.64,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16869-158008-427,OT. 20205650,"MANTENIMIENTO 15,000 KM PATRIMONIO 83247 2019 PICK UP RAM 4000",TR,,2021-11-16,2761.96,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16870-158008-426,OT. 20205611,"MANTENIMIENTO DE 10,000 KMS. PATRIMONIO 83491 2019 RAM 4000",TR,,2021-11-16,5110.96,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16894-158008-418,OT. 20205425,"MANTENIMIENTO 10,000 KMS. PATRIMONIO 83500 2019 RAM 4000",TR,,2021-11-16,5110.96,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16978-158008-375,OT. 20206034,"REEMPLAZO E INSTALACION DE BOBINA DE ENCENDIDO, LIMPIADOR DE CATALIZADOR, CAMBIO DE ACEITE Y FILTRO DE ACEITE PATRIMONIO 82746 2017 CHARGER POLICE V6",TR,,2021-11-16,12515.24,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS16980-158008-374,OT. 20206035,"REEMPLAZO E INSTALACION DE ENFRIADOR DE ACEITE, MODULO TCM, FOCO DE BAJA, FOCO DE ALTA, CAMBIO DE ACEITE Y FILTRO DE ACEITE. PATRIMONIO 83115 2017 CHARGER POLICE V6",TR,,2021-11-16,26342.44,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS17012-158008-676,OT. 20206133,"MANTENIMIENTO DE 5,000 KM PATRIMONIO 83360 2020 CHARGER POLICE RWD",TR,,2021-11-16,2423.24,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CTS44225-158008-365,OT. 20206009,"REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS, TRASERAS, SENSOR DE TEMP. DE ADMISION Y RECTIFICADO DE CUATRO DISCOS PATRIMONIO 83309 2019 DURANGO R/T",TR,,2021-11-16,13647.4,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CTS44226-158008-618,OT. 20206318,REPARACION DE TRANSMISION PATRIMONIO 82530 2017 PICK UP RAM 2500,TR,,2021-11-16,71741.36,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CTS44227-158008-685,OT. 20205941,"REEMPLAZO E INSTALACION DE TERMOSTATO, BOMBA DE AGUA, EMPAQUE DE BOMBA, RELEVADOR, FOCOS DE LUZ PRINCIPAL Y ANTICONGELANTE PATRIMONIO 82496 2017 CHARGER",TR,,2021-11-16,13987.28,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CTS44228-158008-679,OT. 20206170,REPARACION DE LINEAS Y PROGRAMACION TCM PATRIMONIO 82445 2017 CHARGER,TR,,2021-11-16,2536.8,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CTS44229-158008-368,OT. 20205798,REEMPLAZO E INSTALACION  DE CAJA DE VALVULAS Y ACEITE DE TRANSMISION. PATRIMONIO 82413 2017 PICK UP RAM 2500 CREW CAB,TR,,2021-11-16,24582.08,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CTS44231-158008-677,OT. 20205763,"MANTENIMIENTO DE 45,000 KMS Y REPARACION DE CABLEADO DE STOP TRASERO. PATRIMONIO 83309 2019 DURANGO R/T",TR,,2021-11-16,4441.87,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CTS44259-158008-678,OT. 20205799,"REEMPLAZO E INSTALACION DE CAJA DE VALVULAS, ACEITE DE TRANSMISION Y ARNES DE TRANSMISION. PATRIMONIO 82426 2017 PICK UP RAM 2500 CREW CAB",TR,,2021-11-16,36743.52,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CTS44263-158008-648,OT. 20205697,"MANTENIMIENTO DE 30,000 KMS, REEMPLAZO E INSTALACION DE ARNES SECUNDARIO. PATRIMONIO 83003 2018 RAM 1500",TR,,2021-11-16,9700.28,GASTOS VARIOS,NOVIEMBRE,,,1021333.0
115889,RODRIGUEZ GONZÁLEZ OCTAVIO HILDEBERTO,ROGO760323NR9,218-158003-5367,ORDEN DE COMPRA 7244,"SERVICIO DE PLANEACION, ORGANIZACIÓN Y COORDINACION DE LA CEREMONIA DE LA TOMA DE PROTESTA DEL AYUNTAMIENTO DE LA ADMINISTRACION PUBLICA MUNICIPAL 2021-2024",TR,,2021-11-19,997600.0,GASTOS VARIOS,NOVIEMBRE,,,1021364.0
116308,"SI VALE MEXICO, S.A. DE C.V.",PUN9810229R0,42312-158004-2365,SAD-567-2019,COMISION E IVA BONOS DE DESPENSA POR DESEMPEÑO FIJO  PERSONAL OPERATIVO - Q19,TR,,2021-11-12,41352.84,GASTOS VARIOS,NOVIEMBRE,,,1021319.0
116308,"SI VALE MEXICO, S.A. DE C.V.",PUN9810229R0,42869-158004-2531,SAD-567-2019,BONOS DE DESPENSA PERSONAL PENSIONADO Y JUBILADO  - OCTUBRE 2021,TR,,2021-11-12,3688950.0,GASTOS VARIOS,NOVIEMBRE,,,1021319.0
116308,"SI VALE MEXICO, S.A. DE C.V.",PUN9810229R0,42870-158004-2532,SAD-567-2019,COMISION E IVA BONOS DE DESPENSA PERSONAL PENSIONADO Y JUBILADO - OCTUBRE 2021,TR,,2021-11-12,109119.15,GASTOS VARIOS,NOVIEMBRE,,,1021319.0
116308,"SI VALE MEXICO, S.A. DE C.V.",PUN9810229R0,42872-158004-2529,SAD-567-2019,COMISION E IVA BONOS DE DESPENSA PERSONAL SINDICALIZADO - OCTUBRE 2021,TR,,2021-11-12,167822.13,GASTOS VARIOS,NOVIEMBRE,,,1021319.0
116308,"SI VALE MEXICO, S.A. DE C.V.",PUN9810229R0,42924-158004-2534,SAD-567-2019,COMISION E IVA BONOS DE DESPENSA POR DESEMPEÑO VARIABLE  PERSONAL OPERATIVO - Q20,TR,,2021-11-12,61878.4,GASTOS VARIOS,NOVIEMBRE,,,1021319.0
116308,"SI VALE MEXICO, S.A. DE C.V.",PUN9810229R0,43539-158004-2817,SAD-567-2019,COMISION E IVA BONOS DE DESPENSA POR DESEMPEÑO FIJO  PERSONAL OPERATIVO - Q21,TR,,2021-11-25,40849.98,GASTOS VARIOS,NOVIEMBRE,,,1021387.0
116684,"INDUSTRIAS SOLA BASIC, S.A. DE C.V.",ISB840628IB2,GS132854-158003-5471,SSP-189-2017,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS TRABAJOS DE MODERNIZACION DEL PARQUE LUMINARIO DE ALUMBRADO PUBLICO PERIODO DEL 21 DE SEPTIEMBRE DE 2021 AL 20 DE OCTUBRE DE 2021 (MODERNIZACION),TR,,2021-11-30,9000000.0,GASTOS VARIOS,NOVIEMBRE,,,604000067.0
116684,"INDUSTRIAS SOLA BASIC, S.A. DE C.V.",ISB840628IB2,GS132858-158003-5472,SSP-189-2017,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS TRABAJOS DE MODERNIZACION DEL PARQUE LUMINARIO DE ALUMBRADO PUBLICO PERIODO DEL 21 DE SEPTIEMBRE DE 2021 AL 20 DE OCTUBRE DE 2021 (CALIDAD DEL SERVICIO),TR,,2021-11-30,2568600.01,GASTOS VARIOS,NOVIEMBRE,,,604000067.0
116684,"INDUSTRIAS SOLA BASIC, S.A. DE C.V.",ISB840628IB2,GS134334-158003-5637,SSP-189-2017,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS TRABAJOS DE MODERNIZACION DEL PARQUE LUMINARIO DE ALUMBRADO PUBLICO PERIODO DEL 21 DE OCTUBRE DE 2021 AL 20 DE NOVIEMBRE DE 2021 (MODERNIZACION),TR,,2021-11-30,9000000.0,GASTOS VARIOS,NOVIEMBRE,,,604000068.0
116684,"INDUSTRIAS SOLA BASIC, S.A. DE C.V.",ISB840628IB2,GS134336-158003-5639,SSP-189-2017,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS TRABAJOS DE MODERNIZACION DEL PARQUE LUMINARIO DE ALUMBRADO PUBLICO PERIODO DEL 21 DE OCTUBRE DE 2021 AL 20 DE NOVIEMBRE DE 2021 (CALIDAD DEL SERVICIO),TR,,2021-11-30,3854000.0,GASTOS VARIOS,NOVIEMBRE,,,604000068.0
126020,INSTITUTO DE LA JUVENTUD REGIA,IJR070509Q24,A 188-153001-154,NO APLICA,ONCEAVA MINISTRACION DEL EJERCICIO 2021 CORRESPONDIENTE AL MES DE NOVIEMBRE 2021,TR,,2021-11-23,959000.0,GASTOS VARIOS,NOVIEMBRE,,,1021372.0
126224,"BANCO MULTIVA, SA. G.F.M.",BMI061005NY5,21-2021-158004-2695,NO APLICA,FONDO SAPS 21-2021,TR,,2021-11-11,8469765.74,GASTOS VARIOS,NOVIEMBRE,,,1021314.0
126224,"BANCO MULTIVA, SA. G.F.M.",BMI061005NY5,22-2021-158004-2939,NO APLICA,FONDO SAPS 22-2021,TR,,2021-11-29,8480968.12,GASTOS VARIOS,NOVIEMBRE,,,1021420.0
126287,INSTITUTO MUNICIPAL DE LAS MUJERES REGIAS,IMM100301HH1,A 3504-153001-146,NO APLICA,ONCEAVA MINISTRACION DEL EJERCICIO 2021 CORRESPONDIENTE AL MES DE NOVIEMBRE 2021,TR,,2021-11-23,1250000.0,GASTOS VARIOS,NOVIEMBRE,,,1021373.0
126371,INSTITUTO MPAL.DE PLANEAC.URB.Y CONVIVENCIA DE MONTERREY NL.,IMP130214DJ0,158-153001-148,NO APLICA,ONCEAVA MINISTRACIÓN DEL EJERCICIO 2021 CORRESPONDIENTE AL MES DE NOVIEMBRE 2021,TR,,2021-11-23,916453.3,GASTOS VARIOS,NOVIEMBRE,,,1021374.0
126690,FIDEICOMISO DISTRITO TEC NUM-1718,FDT180801D16,25-153001-67,NO APLICA,MINISTRACIÓN CORRESPONDIENTE A LOS MESES DE MARZO-ABRIL-MAYO DEL PRESUPUESTO AUTORIZADO PARA EL EJERCICIO 2021 AL FIDEICOMISO NUM 1718 FIDEICOMISO DISTRITO TEC,TR,,2021-11-17,7437500.0,GASTOS VARIOS,NOVIEMBRE,,,1021354.0
126690,FIDEICOMISO DISTRITO TEC NUM-1718,FDT180801D16,27-153001-127,NO APLICA,MINISTRACIÓN CORRESPONDIENTE A LOS MESES DE JUNIO A DICIEMBRE 2021 DEL PRESUPUESTO AUTORIZADO PARA EL EJERCICIO 2021 AL FIDEICOMISO DISTRITO TEC,TR,,2021-11-17,7437500.0,GASTOS VARIOS,NOVIEMBRE,,,1021354.0
126697,"ADMON DE PROY Y SERVICIOS EN CONDOMINIO, SC.",APS1411187B9,A8221-158003-4916,DP/724/2021,CUOTAS DE MANTENIMIENTO DE LAS OFICINAS UBICADAS EN PABELLO M DEL MES DE SEPTIEMBRE DE 2021.,TR,,2021-11-19,113234.23,GASTOS VARIOS,NOVIEMBRE,,,1021360.0
126704,SERVICIO DE ADMINISTRACION TRIBUTARIA,SAT970701NN4,PIMP102021-153002-101,NO APLICA,PAGO DE IMPUESTOS CORRESPONDIENTE AL MES OCTUBRE DEL 2021.,TR,,2021-11-16,11187591.0,GASTOS VARIOS,NOVIEMBRE,,,1021342.0
206019,S.U.T.S.M.M.,XAXX010101000, nov-11-158004-2525,NO APLICA,APORTACIONES DIRECTAS - NOVIEMBRE 2021,TR,,2021-11-10,1868000.0,GASTOS VARIOS,NOVIEMBRE,,,1021313.0
206019,S.U.T.S.M.M.,XAXX010101000,DS211121-158004-2731,NO APLICA,DESCUENTO SOBRE NÓMINA CORRESPONDIENTE A LA PRIMERA QUINCENA DEL MES 11 Y AÑO 2021,TR,,2021-11-16,4091061.65,GASTOS VARIOS,NOVIEMBRE,,,1021344.0
206038,"CENTRO INTERNACIONAL DE NEGOCIOS MONTERREY, A.C.",CIN8912264L5,FB40015890-158003-4917,DASSPVM/7316/2021,CUOTA DE MANTENIMIENTO DEL ESPACIO OTORGADO A SEGURIDAD PUBLICA DENTRO DE CINTERMEX DEL MES DE SEPTIEMBRE DE 2021.,TR,,2021-11-19,2788.3,GASTOS VARIOS,NOVIEMBRE,,,1021359.0
206311,SECRETARIA DE FINANZAS Y TESORERIA GRAL DEL EDO DE NL,GEN620601DTA,ISN102021-153002-100,NO APLICA,PAGO DEL 3% SOBRE NOMINA CORRESPONDIENTES AL MES DE OCTUBRE DEL AÑO 2021,TR,,2021-11-16,3234922.0,GASTOS VARIOS,NOVIEMBRE,,,1021341.0
206311,SECRETARIA DE FINANZAS Y TESORERIA GRAL DEL EDO DE NL,GEN620601DTA,ISN012021-153002-107,NO APLICA,PAGO DE IMPUESTOS 3% SOBRE NOMINA CORRESPONDIENTE MES ENERO 2021,TR,,2021-11-22,3641060.0,GASTOS VARIOS,NOVIEMBRE,,,1021366.0
206311,SECRETARIA DE FINANZAS Y TESORERIA GRAL DEL EDO DE NL,GEN620601DTA,ISN022021-153002-106,NO APLICA,PAGO IMPUESTOS DEL 3% SOBRE NOMINA  CORRESPONDIENTES AL MES DE FEBRERO 2021,TR,,2021-11-22,5584750.0,GASTOS VARIOS,NOVIEMBRE,,,1021366.0
206311,SECRETARIA DE FINANZAS Y TESORERIA GRAL DEL EDO DE NL,GEN620601DTA,ISN032021-153002-105,NO APLICA,PAGO DE IMPUESTOS DEL 3% SOBRE NOMINA CORRESPONDIENTE AL MES DE MARZO 2021,TR,,2021-11-22,4732319.0,GASTOS VARIOS,NOVIEMBRE,,,1021366.0
206311,SECRETARIA DE FINANZAS Y TESORERIA GRAL DEL EDO DE NL,GEN620601DTA,ISN042021-153002-104,NO APLICA,PAGO DE IMPUESTOS DEL 3% SOBRE NOMINA MES DE ABRIL DEL AÑO 2021,TR,,2021-11-22,3544372.0,GASTOS VARIOS,NOVIEMBRE,,,1021366.0
206311,SECRETARIA DE FINANZAS Y TESORERIA GRAL DEL EDO DE NL,GEN620601DTA,ISN052021-153002-103,NO APLICA,PAGO DE IMPUESTOS DEL 3% SOBRE NOMINA CORRESPONDIENTE AL MES DE MAYO 2021,TR,,2021-11-22,3969322.0,GASTOS VARIOS,NOVIEMBRE,,,1021366.0
206311,SECRETARIA DE FINANZAS Y TESORERIA GRAL DEL EDO DE NL,GEN620601DTA,ISN062021-153002-82,NO APLICA,IMPUESTOS DEL 3% SOBRE NOMINA CORRESPONDIENTE AL MES JUNIO DEL 2021,TR,,2021-11-22,3610485.0,GASTOS VARIOS,NOVIEMBRE,,,1021366.0
206311,SECRETARIA DE FINANZAS Y TESORERIA GRAL DEL EDO DE NL,GEN620601DTA,ISN122020-153002-108,NO APLICA,PAGO DE IMPUESTOS 3% SOBRE NOMINA CORRESPONDIENTE AL MES DE DICIEMBRE DE 2020,TR,,2021-11-22,7959455.0,GASTOS VARIOS,NOVIEMBRE,,,1021366.0
206311,SECRETARIA DE FINANZAS Y TESORERIA GRAL DEL EDO DE NL,GEN620601DTA,ISN01112020-153002-102,NO APLICA,IMPUESTOS SOBRE EL 3% SOBRE NOMINA CORRESPONDIENTE A LOS MESES DE ENERO A NOVIEMBRE DE 2020,TR,,2021-11-22,43387289.0,GASTOS VARIOS,NOVIEMBRE,,,299001539.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,FCC-11-2021-153001-158,NO APLICA,FINIQUITO DEL FONDO DE CAJA CHICA ASIGNADO A LA DIRECCIÓN DE INGRESOS - RESPONSABLE LA C. BLANCA ESMERALDA MENDOZA OVIEDO,CH,,2021-11-25,629.0,GASTOS VARIOS,NOVIEMBRE,,,1106844.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-21-A-158004-2719,NO APLICA,"PAGO DE NÓMINA PERIODO: 21-2021, BANCO: BANCA AFIRME, S.A., TIPO DE PAGO: TRANSFERENCIA",TR,,2021-11-17,28828993.82,GASTOS VARIOS,NOVIEMBRE,,,11000230.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-22-A-158004-2955,NO APLICA,"PAGO DE NÓMINA PERIODO: 22-2021, BANCO: BANCA AFIRME, S.A., TIPO DE PAGO: TRANSFERENCIA",TR,,2021-11-30,25067664.28,GASTOS VARIOS,NOVIEMBRE,,,11000231.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-22-A-158004-2959,NO APLICA,"PAGO DE NÓMINA PERIODO: 22-2021-E1, BANCO: BANCA AFIRME, S.A., TIPO DE PAGO: TRANSFERENCIA",TR,,2021-11-30,82029.51,GASTOS VARIOS,NOVIEMBRE,,,11000232.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-21-B-158004-2720,NO APLICA,"PAGO DE NÓMINA PERIODO: 21-2021, BANCO: BANCO MERCANTIL DEL NORTE S.A., TIPO DE PAGO: TRANSFERENCIA",TR,,2021-11-17,17701324.48,GASTOS VARIOS,NOVIEMBRE,,,231000137.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-22-B-158004-2957,NO APLICA,"PAGO DE NÓMINA PERIODO: 22-2021, BANCO: BANCO MERCANTIL DEL NORTE S.A., TIPO DE PAGO: TRANSFERENCIA",TR,,2021-11-30,15149208.87,GASTOS VARIOS,NOVIEMBRE,,,231000138.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-22-B-158004-2961,NO APLICA,"PAGO DE NÓMINA PERIODO: 22-2021-E1, BANCO: BANCO MERCANTIL DEL NORTE S.A., TIPO DE PAGO: TRANSFERENCIA",TR,,2021-11-30,112965.08,GASTOS VARIOS,NOVIEMBRE,,,231000139.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-21-C-158004-2718,NO APLICA,"PAGO DE NÓMINA PERIODO: 21-2021, BANCO: BANCO MERCANTIL DEL NORTE S.A., TIPO DE PAGO: CHEQUE",TR,,2021-11-17,4694809.02,GASTOS VARIOS,NOVIEMBRE,,,240000145.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-21-C-158004-2738,NO APLICA,"PAGO DE NÓMINA PERIODO: 21-2021-C1, BANCO: BANCO MERCANTIL DEL NORTE S.A., TIPO DE PAGO: CHEQUE",TR,,2021-11-17,972981.38,GASTOS VARIOS,NOVIEMBRE,,,240000146.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-22-C-158004-2954,NO APLICA,"PAGO DE NÓMINA PERIODO: 22-2021, BANCO: BANCO MERCANTIL DEL NORTE S.A., TIPO DE PAGO: CHEQUE",TR,,2021-11-30,4359035.41,GASTOS VARIOS,NOVIEMBRE,,,240000147.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-22-C-158004-2958,NO APLICA,"PAGO DE NÓMINA PERIODO: 22-2021-E1, BANCO: BANCO MERCANTIL DEL NORTE S.A., TIPO DE PAGO: CHEQUE",TR,,2021-11-30,4615.34,GASTOS VARIOS,NOVIEMBRE,,,240000148.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-22-C-158004-2963,NO APLICA,"PAGO DE NÓMINA PERIODO: 22-2021-C1, BANCO: BANCO MERCANTIL DEL NORTE S.A., TIPO DE PAGO: CHEQUE",TR,,2021-11-30,46275.93,GASTOS VARIOS,NOVIEMBRE,,,240000149.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-22-BBVA-158004-2956,NO APLICA,"PAGO DE NÓMINA PERIODO: 22-2021, BANCO: BBVA BANCOMER, S.A., TIPO DE PAGO: TRANSFERENCIA",TR,,2021-11-30,534626.48,GASTOS VARIOS,NOVIEMBRE,,,328000001.0
206894,MUNICIPIO DE LA CIUDAD DE MONTERREY,MCM610101PT2,2021-22-BBVA-158004-2960,NO APLICA,"PAGO DE NÓMINA PERIODO: 22-2021-E1, BANCO: BBVA BANCOMER, S.A., TIPO DE PAGO: TRANSFERENCIA",TR,,2021-11-30,6760.74,GASTOS VARIOS,NOVIEMBRE,,,328000002.0
210000,CFE SUMINISTRADOR DE SERVICIOS BASICOS,CSS160330CP7,66DD10C10-158003-5143,NO APLICA,CONSUMO DE ENERGIA ELECTRICA DE DEPENDENCIAS MUNICIPALES CICLO 66 ZONA NORTE (2-RPU-999210100374 Y 407200300885) DEL PERIODO 13/SEPTIEMBRE/2021 AL 12/OCTUBRE/2021,TR,,2021-11-04,11056.0,GASTOS VARIOS,NOVIEMBRE,,,1021311.0
210000,CFE SUMINISTRADOR DE SERVICIOS BASICOS,CSS160330CP7,76DD12E09-158003-5160,NO APLICA,"CONSUMO DE ENERGIA ELECTRICA DE DEPENDENCIAS MUNICIPALES ZONA PTE,  CICLOS 76 Y 84  (7-RPU- DEL PERIODO: 31/AGOSTO/2021 AL 30/SEPTIEMBRE/2021)   Y  ( 1-RPU- DEL PERIODO: 10/SEPTIEMBRE/2021 AL 27/SEPTIEMBRE/2021",TR,,2021-11-04,66746.0,GASTOS VARIOS,NOVIEMBRE,,,1021312.0
210000,CFE SUMINISTRADOR DE SERVICIOS BASICOS,CSS160330CP7,71DD12E10-158003-5336,NO APLICA,"CONSUMO DE ENERGÍA ELÉCTRICA DE DEPENDENCIAS MUNICIPALES CICLO 71, SUC. LA SILLA DEL PERÍODO 20/SEPTIEMBRE/2021 AL 19/OCTUBRE/2021.",TR,,2021-11-17,204996.0,GASTOS VARIOS,NOVIEMBRE,,,1021355.0
